34,5,50.61,1
35,6,43.29,1
34,3,53.66,1
35,5,42.07,1
36,5,59.76,0
35,6,42.07,0
35,2,50.0,1
35,5,28.66,0
35,6,26.83,1
34,4,59.15,1
34,3,64.02,0
35,5,50.0,1
