35,5,39.74,1
35,5,51.92,1
34,6,39.74,1
35,7,38.46,1
35,6,46.15,1
35,5,48.72,1
34,5,55.77,1
35,3,61.54,1
35,6,53.85,1
35,5,55.13,1
35,6,36.54,0
35,6,42.95,1
