34,2,50.61,1
34,6,50.0,1
35,6,38.41,1
34,5,54.27,1
35,3,49.39,1
35,6,45.73,1
35,5,49.39,1
35,3,43.9,1
35,3,47.56,1
35,1,53.05,1
35,6,45.73,1
35,3,51.83,1
