34,2,45.73,1
34,3,43.9,1
35,1,54.88,1
35,1,55.49,1
34,2,39.63,1
34,1,44.51,1
34,1,50.61,1
34,3,60.98,1
33,2,53.05,1
35,1,49.39,1
34,1,68.9,1
34,3,50.61,1
