35,7,36.54,1
35,3,56.41,1
36,4,61.54,1
34,4,53.21,0
35,1,46.79,1
36,2,55.77,1
36,4,50.64,1
36,3,61.54,1
35,2,55.13,1
36,9,32.05,1
36,5,54.49,0
35,6,45.51,1
