36,5,45.73,1
36,3,37.2,1
36,1,70.73,1
35,5,68.29,1
37,2,52.44,1
38,1,1.22,1
37,2,12.8,1
36,10,34.76,1
36,5,58.54,1
36,1,5.49,1
37,2,28.66,0
37,5,64.63,1
