34,2,50.0,1
34,1,54.88,1
35,2,51.22,1
35,2,42.07,0
35,2,66.46,1
34,3,51.22,1
35,3,44.51,1
35,2,50.0,1
34,3,56.1,1
35,3,55.49,1
35,2,49.39,1
35,3,57.93,1
