34,4,52.56,1
34,2,49.36,1
35,2,71.79,1
34,1,44.87,1
35,3,61.54,1
34,2,69.87,1
33,3,79.49,1
35,5,60.26,1
34,2,61.54,1
34,5,47.44,1
34,3,58.97,1
34,2,77.56,1
