33,3,91.46,1
33,1,91.46,1
34,2,80.49,1
33,6,49.39,1
34,2,89.02,1
34,3,63.41,1
34,3,76.22,1
34,3,75.0,1
32,2,70.12,1
34,1,79.88,1
34,1,61.59,1
34,1,100.0,1
